ID,Title,Audio Link,Poster Link,Movie Name,Singers,Music Director,Mood,Tags,Downloads,Created At
9a9fc5e7-a848-4c20-ab08-c002e53d4009,"Mayakirriye",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/mayakirriye-mayakirriye-mayakirriye-vocal-1770880258218.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/1d/3a/01/1d3a010e-a134-33d9-4b0f-2248ee34e0f8/196626415233.jpg/600x600bb.jpg,"Mayakirriye","Anirudh Ravichander","Anirudh Ravichander",,"Love, Vocal, Male",0,2026-02-12T07:11:02.269889+00:00
9b047c17-d83c-4eb7-bfa9-8c7befddf8ab,"Instrumental - Pachai Nirame",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/instrumental-pachai-nirame-alaipayuthey-1770843648263.mp3,https://image.tmdb.org/t/p/w342/rnN492zNPK5zvXvDQILm0KRLwD4.jpg,"Alaipayuthey","Hariharan & Clinton","A.R. Rahman",,"Instrumental, Love, Keyboard",0,2026-02-11T21:00:50.567717+00:00
9b650e2a-3207-4953-bac7-970d4726d81b,"Inspire Indie Acoustic Distant Skyline",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/inspire-indie-acoustic-distant-skyline-inspire-indie-acoustic-distant-skyline-inspire-indie-acoustic-distant-skyline-bgm-instrumental-1771421963858.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/b0/0f/d7/b00fd751-ab3b-61c3-5765-50efd39a7016/00714753013865.rgb.jpg/600x600bb.jpg,"Inspire Indie Acoustic Distant Skyline","","",,"BGM, Instrumental, Keyboard, Guitar",0,2026-02-18T13:39:33.625917+00:00
9b9423c6-0807-4abb-92d6-4e8dcc4144f3,"Chandra's Love",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/chandra-s-love-chandra-s-love-vada-chennai-vocal-1770901203715.mp3,https://image.tmdb.org/t/p/w342/4Pa7SriYtq4BdoS2BAPm6w66vLi.jpg,"Vada Chennai","Santhosh Narayanan","Santhosh Narayanan",,"Love, Vocal, Duet",0,2026-02-12T13:02:58.712921+00:00
9b98961a-76ce-4eac-98cd-cfbc56db41dc,"Kalale Kalale Male Vocal",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/kalale-kalale-male-vocal-kalale-kalale-k-ramp-1771330760244.mp3,https://image.tmdb.org/t/p/w342/36QgJqloM5Ee8VGx0SDiyQR2Pie.jpg,"K-Ramp","Chaitan Bharadwaj, Kapil Kapilan & Bhaskarabhatla","Chaitan Bharadwaj",,"Vocal, Male",0,2026-02-17T12:19:23.630292+00:00
9c15a1d2-f9d8-4359-a080-59b27107483a,"DNA Bhaukali",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/dna-bhaukali-dna-bhaukali-tiku-weds-sheru-vocal-1771174850786.mp3,https://image.tmdb.org/t/p/w342/5mp4KqqVU6uUNwnpYqAtthik1DB.jpg,"Tiku Weds Sheru","Gaurav Chatterji, Nihal Shetty, Debanjali B Joshi & Shellee","Gaurav Chatterji, Sai Kabir",,"Vocal, Duet",0,2026-02-15T17:00:58.740974+00:00
9c2cde58-81e9-48cf-aac7-8c212c39fe07," Kabir Theme Reloaded",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/kabir-theme-reloaded-kabir-theme-reloaded-war-2-instrumental-1771067174229.mp3,https://image.tmdb.org/t/p/w342/fxxVbjhIOl8ZPS69dH8xeeuxvmh.jpg,"War 2","Sanchit Balhara & Ankit Balhara","Sanchit Balhara, Ankit Balhara, Pritam Chakraborty",,"Instrumental, Guitar, Whistle, Drums",0,2026-02-14T11:06:18.2013+00:00
9c67430a-bef6-495b-bb3c-f21d8a292c9e,"Arasan Theme (From ""Arasan"")",https://res.cloudinary.com/drvs4msnn/video/upload/v1764790573/b3hwj1nbomphbjieke6t.mp3,https://image.tmdb.org/t/p/w500/v7rgQyI8WGJf6cf3IvfkdyzV0HN.jpg,"Arasan","Anirudh Ravichander","",,"Instrumental, BGM, Mass",18,2025-12-03T19:36:14.165179+00:00
9c86910c-c128-4709-9a91-fb5d5b1e1b5c,"Baby baby - Baby (feat. Ludacris)",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/baby-baby-baby-feat-ludacris-my-worlds-instrumental-1770487562124.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/79/76/c7/7976c73b-ba8e-c97f-2c49-0a7534b8c580/10UMGIM06203.rgb.jpg/600x600bb.jpg,"My Worlds","Justin Bieber","Justin Bieber",,"Mass, Instrumental, Keyboard",2,2026-02-07T18:06:07.604095+00:00
9caab490-025c-494a-ad40-f900a6a839b3,"Sun Zara-Tujhe Bhula Diya",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/sun-zara-tujhe-bhula-diya-sun-zara-tujhe-bhula-diya-sun-zara-tujhe-bhula-diya-vocal-1771337212570.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/3c/df/f1/3cdff1a5-ccf9-af08-371d-0694f783c1b0/8903431646873_cover.jpg/600x600bb.jpg,"Sun Zara-Tujhe Bhula Diya","Shaan, Shruti Pathak","",,"Vocal, Duet, Love",0,2026-02-17T14:06:57.111562+00:00
9cacbfd7-47fe-46b2-b4f1-ed0113bf02d6,"Dikila Dikila",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/dikila-dikila-dikila-dikila-leg-piece-vocal-1771333797938.mp3,https://image.tmdb.org/t/p/w342/7Tnbmp7ARfKUQGYMJqkUk9B3c6G.jpg,"Leg Piece","Anirudh Ravichander, Bjorn Surrao & Vignesh Ramakrishna","Bjorn Surrao",,"Vocal, Male, Mass",0,2026-02-17T13:10:01.095718+00:00
9cc80f76-883f-4522-8ff5-edff1701c51e,"Puzhudhi",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/puzhudhi-puzhudhi-puzhudhi-vocal-1770973317178.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/66/07/9a/66079ae4-e779-0604-7baa-243cac900e9c/23UMGIM85979.rgb.jpg/600x600bb.jpg,"Puzhudhi","Jhanu, Muthu, Mutthammaal","Jhanu",,"Vocal, Mass, Male",0,2026-02-13T09:02:02.714945+00:00
9cca3b0b-5982-4aa5-ac7a-4dade72a7a0d,"TU HI BOOLUN  - Wajah Tum Ho",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/tu-hi-boolun-wajah-tum-ho-hate-story-3-vocal-1771014949505.mp3,https://image.tmdb.org/t/p/w342/tJVh1ZHZNgR8nqV3j3iSy8fA6Bb.jpg,"Hate Story 3","Armaan Malik","Harmeet Singh, Anjjan Bhattacharya, Meet Bros Anjjan, Amaal Mallik, Manmeet Singh",,"Love, Vocal, Male",0,2026-02-13T20:35:53.3205+00:00
9cd25f9c-58ed-4869-8279-4242cd82d0c9,"Babbar Sherni",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/babbar-sherni-babbar-sherni-mardaani-3-vocal-1771016121128.mp3,https://image.tmdb.org/t/p/w342/jLo8qcDOw9CD1COzMLBouOqHtqX.jpg,"Mardaani 3","Sarthak Kalyani, Dee MC & Shruti Shukla","John Stewart Eduri",,"Vocal, Male",0,2026-02-13T20:55:25.575932+00:00
9d462648-fa2a-4267-be5b-6047a9064cea,"Mangiska Kangiska",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/mangiska-kangiska-mangiska-kangiska-otha-votu-muthaiya-vocal-1771334262897.mp3,https://image.tmdb.org/t/p/w342/a5NiTUXJquU42Poh4BSZJdB6AaJ.jpg,"Otha Votu Muthaiya","Mookuthi Murugan, Roshini JKV","Siddharth Vipin",,"Vocal, Male",0,2026-02-17T13:17:47.837014+00:00
9d4b98f3-f470-49ce-8e4d-acfc820cc30f," Bus Fight x Powerhouse x Disco",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/bus-fight-x-powerhouse-x-disco-bus-fight-x-powerhouse-x-disco-coolie-instrumental-1771066753362.mp3,https://image.tmdb.org/t/p/w342/kr36awqmziEI5mfUElsHB0pj9zP.jpg,"Coolie","Anirudh Ravichander, Rajinikanth, Aamir Khan & Arivu","Anirudh Ravichander",,"Instrumental, Drums",0,2026-02-14T10:59:16.702129+00:00
9d81886c-f8bb-4d22-9b89-1563b0ef497b,"Nee Nee Nee",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/nee-nee-nee-nee-nee-nee-nee-nee-nee-vocal-1770957340028.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/01/43/c7/0143c7eb-ddf2-6abe-43d3-70c458496fbf/cover.jpg/600x600bb.jpg,"Nee Nee Nee","Andrea Jeremiah, Abby V, M.S. Jones Rupert","M.S. Jones Rupert",,"Vocal, Duet",0,2026-02-13T04:35:44.833558+00:00
9d8bf3ed-f756-44a8-b338-a75b4ed80b2d,"Theekkoluthi (From ""Bison Kaalamadan"")",https://res.cloudinary.com/drvs4msnn/video/upload/v1764790213/gnir2mxkvxbuhdrkssck.mp3,,"Bison Kaalamaadan","Nivas K Prasanna & Mari Selvaraj","",,"Sad, Interlude, Flute",1,2025-12-03T19:30:14.290883+00:00
9de8a8b1-f80f-4b2f-9755-8d22b91a18a7,"tamil kadavul murugan song ringtone",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/murugan-tamil-kadavul-murugan-tamil-kadavul-murugan-song-ringtone-1769354735224.mp3,https://images.unsplash.com/photo-1604608672516-f1b1f1c0b4e1?w=600,"Murugan","","",,"Devotional",0,2026-01-25T15:25:38.542273+00:00
9df9df75-0d2b-467e-8ca3-adb9ae7443e7,"Lubber pandhu love BGM",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/lubber-pandhu-love-bgm-lubber-pandhu-lubber-pandhu-interlude-1770984666267.mp3,https://image.tmdb.org/t/p/w342/jNyLZjIgaYVkBli2JihHwABlAPY.jpg,"Lubber Pandhu","Sean Roldan","Sean Roldan",,"Love, BGM, Interlude",0,2026-02-13T12:11:09.941522+00:00
9e2269ca-7838-42fd-a520-03847f8797ff,"Yamma yamma bgm",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/yamma-yamma-bgm-yamma-yamma-7aum-arivu-humming-1770654463256.mp3,https://image.tmdb.org/t/p/w342/lsQGGZxIztBnk5HzAu79Ug6TKpu.jpg,"7Aum Arivu","Harris Jayaraj & S.P. Balasubrahmanyam","Harris Jayaraj",,"Sad, Humming",0,2026-02-09T16:27:57.470844+00:00
9e53e8bd-e331-49ac-91be-e0c3dd6fa148,"Love me like you do ",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/love-me-like-you-do-love-me-like-you-do-fifty-shades-of-grey-original-motion-picture-soundtrack-vocal-1770827611392.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/fd/7a/13/fd7a1394-5ce1-6da6-93ad-977533762a1f/15UMGIM00463.rgb.jpg/600x600bb.jpg,"Fifty Shades of Grey Original Motion Picture Soundtrack","Ellie Goulding","Ellie Goulding",,"Love, Vocal, Female",0,2026-02-11T16:33:36.658443+00:00
9e8ef3ec-fd41-4a33-bed1-f61be2786e4d,"Kalangaamale Kan Moodadi",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/kalangaamale-kan-moodadi-kalangaamale-gandhi-talks-vocal-1770833920615.mp3,https://image.tmdb.org/t/p/w342/p4iQT3s97T3gQOLhTj0UplzYMOj.jpg,"Gandhi Talks","Sreekanth Hariharan, Khatija Rahman, A.R. Rahman & Madrashe","A.R. Rahman",,"Sad, Vocal, Male",0,2026-02-11T18:33:15.06117+00:00
9f08d6fe-0e92-4399-b696-09da93d90f0a,"Parasakthi - adi alaye - Ponnu dhan thangathey",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/parasakthi-adi-alaye-ponnu-dhan-thangathey-1768144937517.mp3,/cpKJGYU8Z1iSXzkgDl8vhazk5EQ.jpg,"Parasakthi","","G. V. Prakash Kumar",,"Mass, Love, Duet",0,2026-01-11T15:22:19.875486+00:00
9f24ec01-df90-4ead-90d3-64e0284e36b4,"BGM  - Flute interlude",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/madrasapattinam-bgm-flute-interlude-1765571852909.mp3,https://image.tmdb.org/t/p/w500/vmF5Yb9ViIncinpj2wGCS8w6iti.jpg,"Madrasapattinam","","G. V. Prakash Kumar",,"Love, BGM, Instrumental, Interlude, Flute",4,2025-12-12T20:37:35.592452+00:00
9f40eaf6-54bd-4457-b18e-d0b053c5188c,"Kadal Thaandi Vandhaai",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/kadal-thaandi-vandhaai-kadal-thaandi-vandhaai-kadal-thaandi-vandhaai-vocal-1770889906698.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/5c/e4/42/5ce442a8-8980-8cd2-d506-462a874b4d0d/cover.jpg/600x600bb.jpg,"Kadal Thaandi Vandhaai","Karthik, Aishwarya Rangarajan","K.C. Balasarangan",,"Love, Vocal, Duet",0,2026-02-12T09:51:50.68071+00:00
9f6c3c60-9d15-42ac-baf8-049d38415502,"Kannil Vanthu Minnalpol",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/kannil-vanthu-minnalpol-kannil-vanthu-minnalpol-nadodi-mannan-vocal-1771051230841.mp3,https://image.tmdb.org/t/p/w342/8iTMWhkUn5c3ulTM7LlwdbgrMhA.jpg,"Nadodi Mannan","T. M. Soundararajan & Jikki","S. M. Subbaiah Naidu, N. S. Balakrishnan",,"Vocal, Duet",0,2026-02-14T06:40:36.458791+00:00
9f89cb2a-6900-4e40-9bd3-bc07273b9017,"Promo",https://res.cloudinary.com/drvs4msnn/video/upload/v1764790478/jpo22u8zpmawzxg5a66t.mp3,https://image.tmdb.org/t/p/w500/v7rgQyI8WGJf6cf3IvfkdyzV0HN.jpg,"Arasan","Anirudh Ravichander Indian composer","",,"BGM, Instrumental",7,2025-12-03T19:34:39.627964+00:00
9fa18b44-c209-431c-b0d0-b98f9c29d062,"Female Humming Sad - Hosanna",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/female-humming-sad-hosanna-vinnaithaandi-varuvaayaa-1770845987161.mp3,https://image.tmdb.org/t/p/w342/icWUNL2GxDgWmI5PQN2RYA2CEbv.jpg,"Vinnaithaandi Varuvaayaa","A.R. Rahman, Vijay Prakash, Blaaze & Suzanne D'Mello","A.R. Rahman",,"Sad, Female, Humming",2,2026-02-11T21:39:50.087971+00:00
9ff90356-d3ab-4aa0-87c7-88691e4ae232,"Roke Na Ruke-Mast Magan",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/roke-na-ruke-mast-magan-roke-na-ruke-mast-magan-roke-na-ruke-mast-magan-vocal-1771337730353.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/3c/df/f1/3cdff1a5-ccf9-af08-371d-0694f783c1b0/8903431646873_cover.jpg/600x600bb.jpg,"Roke Na Ruke-Mast Magan","Abhijit Vaghani, Dev Negi, Tulsi Kumar","",,"Love, Vocal, Duet",0,2026-02-17T14:15:34.952769+00:00
a038891a-079e-4324-aecf-e61d77d0a911,"Get on the floor",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/get-on-the-floor-right-vocal-1771066171454.mp3,https://image.tmdb.org/t/p/w342/yA3g7UZeYkku6kfmrbikZ745PTQ.jpg,"Right","Guna Balasubramanian, Yadu Krishnan K, Lavanya","Guna Balasubramanian",,"Mass, Vocal, Duet",0,2026-02-14T10:49:35.666685+00:00
a046bae6-3edf-4745-a8e3-7baf08499734,"Jana Nayagan - Chella Magale - Kanne maniye  - Vocal",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/jana-nayagan-chella-magale-kanne-maniye-vocal-1769092423995.mp3,https://image.tmdb.org/t/p/w342/jt8pfSIdi47YpFMMWVRr8w5u2S0.jpg,"Jana Nayagan","Anirudh Ravichander, Thalapathy Vijay & Vivek","Anirudh Ravichander",,"Mass, Love, Vocal, Male",2,2026-01-22T14:33:43.975377+00:00
a09fb6ef-98a1-4f7a-bfac-39909f026863,"Naan yaar",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/naan-yaar-naan-yaar-pariyerum-perumal-1771008280471.mp3,https://image.tmdb.org/t/p/w342/78YoIO3gzkZPC1jotfDmolNDmgT.jpg,"Pariyerum Perumal","Santhosh Narayanan, Vijaynarain & Ananthu","Santhosh Narayanan",,"Mass, Chorus",0,2026-02-13T18:44:46.154241+00:00
a0a2ab27-d57c-4a24-ad85-b0b8d37edd3d,"Pim Pom",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/pim-pom-pim-pom-pim-pom-vocal-1770975337972.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/41/3a/42/413a42c3-bebf-42a9-ddd6-cefe2fc195f2/199538045659.jpg/600x600bb.jpg,"Pim Pom","L.V. Muthuganesh, Adithya RK","L.V. Muthuganesh",,"Love, Vocal, Male",0,2026-02-13T09:35:43.05175+00:00
a0d946c7-6812-4472-9d32-26d82f08df18,"Poyivaa nanba",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/poyivaa-nanba-poyivaa-nanba-kuberaa-vocal-1770986396237.mp3,https://image.tmdb.org/t/p/w342/xjLC5DeA4FQTBv4xe8r3wYqh8lu.jpg,"Kuberaa","Devi Sri Prasad, Dhanush & Viveka","Devi Sri Prasad",,"Mass, Vocal, Male",0,2026-02-13T12:39:59.994499+00:00
a0db39da-1a26-4abe-beae-a3beba4308ad,"Ganor Din",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/ganor-din-ganor-din-ganor-din-vocal-1771056547826.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/72/53/ef/7253efe0-032f-8846-1697-55699582c918/cover.jpg/600x600bb.jpg,"Ganor Din","Deeplina Deka, Sudeep Ranjan Medhi, Rajashree Saikia","",,"Vocal, Female",0,2026-02-14T08:09:11.888392+00:00
a0f4bc2b-1678-4598-934c-c83233ef806f,"STR Entry",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/str-entry-maanaadu-1771007581536.mp3,https://image.tmdb.org/t/p/w342/zO4mfRXYwuOYSy4YoXGVxh3oz1p.jpg,"Maanaadu","","Yuvan Shankar Raja",,"Intro, Mass",0,2026-02-13T18:33:08.789956+00:00
a11d3786-a428-496b-8a40-49fc8d720962,"Un kattil - Kadhalil Vizhunthen - Fom Vol 3",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/un-kattil-kadhalil-vizhunthen-fom-vol-3-kadhalil-vizhunthen-vocal-1770878379702.mp3,https://image.tmdb.org/t/p/w342/t0YVVam2bmaTbez1pGOmIKWopXH.jpg,"Kadhalil Vizhunthen","Praveen Dharmalingam & Prajith Kumar","Vijay Antony",,"Love, Vocal, Male",0,2026-02-12T06:39:42.124478+00:00
a168efba-499f-4e73-b1d2-0fca14cbbdf1,"Manathinil Kadhal Konde",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/manathinil-kadhal-konde-aan-vocal-1770876682890.mp3,https://image.tmdb.org/t/p/w342/5eZzBvETRK8uDz3mUK0Feio2T5C.jpg,"Aan","S.M.Sarkar","N",,"Vocal, Male",0,2026-02-12T06:11:26.716396+00:00
a179944e-a748-4742-9dba-ba5a7e70ce7c,"Dusk till dawn - Dusk Till Dawn (feat. Sia)",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/dusk-till-dawn-dusk-till-dawn-feat-sia-dusk-till-dawn-radio-edit-feat-sia-instrumental-1770572176961.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/9d/25/4c/9d254c6f-1af8-c3e2-ff1a-f30ca2dbe45b/886446731896.jpg/600x600bb.jpg,"Dusk Till Dawn (Radio Edit) [feat. Sia]","ZAYN","ZAYN",,"Mass, Instrumental, Guitar",0,2026-02-08T17:36:22.288433+00:00
a1859b79-274f-4ca5-bde9-e7db667517bd,"Achha Lag Raha Hai",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/achha-lag-raha-hai-achha-lag-raha-hai-achha-lag-raha-hai-vocal-1771172182164.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ff/8e/90/ff8e9021-b016-b3ff-0d99-91c2a90cbb8b/8903431991201_cover.jpg/600x600bb.jpg,"Achha Lag Raha Hai","Sachet Tandon, Parampara Tandon, Kumaar","",,"Vocal, Male",0,2026-02-15T16:16:31.213529+00:00
a1c9fbe5-548e-42a7-b20c-94fc0fc55521,"Kaamaatchi",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/kaamaatchi-kaamaatchi-kaamaatchi-vocal-1770957466465.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/cd/8d/f1/cd8df1b4-c44a-056a-52f7-8d49a5b22efa/cover.jpg/600x600bb.jpg,"Kaamaatchi","Sunder Chandran","Sunder Chandran, Deva Kumar",,"Vocal, Male, Love",0,2026-02-13T04:37:50.835703+00:00
a29b7159-2763-4cb5-b115-796e4dedf950,"Aarirari Rariraro Rari Adivechi",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/aarirari-rariraro-rari-adivechi-kuberaa-vocal-1771068000612.mp3,https://image.tmdb.org/t/p/w342/xjLC5DeA4FQTBv4xe8r3wYqh8lu.jpg,"Kuberaa","Devi Sri Prasad, Narayanan Ravishankar","Devi Sri Prasad",,"Vocal, Male",0,2026-02-14T11:20:04.91643+00:00
a2e33681-2c13-4ace-aca8-b4ec90a78eb1,"Chi Pae Thu",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/chi-pae-thu-chi-pae-thu-chi-pae-thu-vocal-1770961143615.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/05/63/8f/05638f88-6976-1f64-c08d-3df10ddf042f/199538290769.jpg/600x600bb.jpg,"Chi Pae Thu","Dharan Kumar, Santhosh Narayanan","",,"Vocal, Male",0,2026-02-13T05:39:08.428808+00:00
a33d4c37-87de-4821-a164-c2452073ba0d,"Inimel",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/inimel-inimel-inimel-vocal-1770886779060.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e0/6c/43/e06c4382-79ac-b9ef-417f-3c39be97b62d/085365620513.jpg/600x600bb.jpg,"Inimel","Shruti Haasan, Kamal Haasan","Shruti Haasan",,"Love, Vocal, Female",0,2026-02-12T08:59:45.361406+00:00
a3925660-81ab-415e-b3a1-9a01771d1fc0,"Maranthaaye",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/maranthaaye-teddy-vocal-1770898190225.mp3,https://image.tmdb.org/t/p/w342/cy9UzsNLgCFcmNdrooO5c4D2eF1.jpg,"Teddy","D Imman","D. Imman",,"Sad, Vocal, Male",0,2026-02-12T12:12:41.370889+00:00
a3cbf4d8-765b-4a45-a978-3e3fc5477d0a,"Pa Sa Ni Sa - Bombay Theme",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/pa-sa-ni-sa-bombay-theme-bombay-humming-1769880438323.mp3,https://image.tmdb.org/t/p/w342/g1FXpdQogl84eztCsLI3h8Kmp69.jpg,"Bombay","A.R. Rahman","A.R. Rahman",,"Love, Humming",2,2026-01-31T17:27:20.029452+00:00
a3dbb692-38dd-41ea-9d93-79f8fefec469,"Asuran",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/asuran-marco-vocal-1771159754536.mp3,https://image.tmdb.org/t/p/w342/mVlxn4GKyPkkILcPmRmEPTRMuMQ.jpg,"(Marco)","Ravi Basrur, V. Nagendra Prasad, Snigdhajit Bhowmik","Ravi Basrur",,"Mass, Vocal, Male",0,2026-02-15T12:49:17.979571+00:00
a4084083-d621-4db5-85a8-265eac96ff60,"Ta Kaun Mera - Chale Aana",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/ta-kaun-mera-chale-aana-de-de-pyaar-de-vocal-1771015369478.mp3,https://image.tmdb.org/t/p/w342/lKxbegRPahPDeOYeaDHhsNJDZU8.jpg,"De De Pyaar De","Armaan Malik & Amaal Mallik","Amaal Mallik, Vipin Patwa, Rochak Kohli, Manj Musik, Tanishk Bagchi",,"Love, Vocal, Male",0,2026-02-13T20:42:52.880728+00:00
a4693b44-293f-4a73-86a3-8c846119373e,"Azhakooril poothavale",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/azhakooril-poothavale-azhakooril-thirumalai-vocal-1770653247829.mp3,https://image.tmdb.org/t/p/w342/kdWYGd1KnfsFuwpslVMLCDtS7EW.jpg,"Thirumalai","S.P. Balasubrahmanyam, Sujatha & Vairamuthu","Vidyasagar",,"Love, Vocal, Duet",1,2026-02-09T16:07:46.851104+00:00
a47aeecf-c6d1-4397-b64e-f28aaec6c1d3,"Galliyan-Dil Mein Ho Tum",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/galliyan-dil-mein-ho-tum-galliyan-dil-mein-ho-tum-t-series-mixtape-season-2-vocal-1771335058866.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/5e/67/fb/5e67fb8b-91b5-98e0-3998-854d039370d9/8903431715616_cover.jpg/600x600bb.jpg,"T-Series Mixtape Season 2","Jonita Gandhi, Salim Merchant","",,"Love, Vocal, Duet",0,2026-02-17T13:31:03.100319+00:00
a4bb6b41-5b2a-428b-81b3-e821b5db845e,"Kiya Hua  - Humnava Mere-Baarish From ""T-Series Mixtape Season 2""",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/kiya-hua-humnava-mere-baarish-from-t-series-mixtape-season-2-humnava-mere-baarish-from-t-series-mixtape-season-2-vocal-1771046328566.mp3,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/62/29/d2/6229d2b8-0c24-87ec-069c-49500bfbdf3e/8903431722386_cover.jpg/600x600bb.jpg,"Humnava Mere-Baarish From ""T-Series Mixtape Season 2""","Aditya Narayan & Dhvani Bhanushali","Aditya Narayan & Dhvani Bhanushali",,"Love, Vocal, Duet",0,2026-02-14T05:18:52.106462+00:00
a50a4fba-d173-45ac-977e-e59ef9182b5d,"Aye Zindagi",https://dfcvrisaejumfpjmalui.supabase.co/storage/v1/object/public/ringtone-files/aye-zindagi-aye-zindagi-1920-horrors-of-the-heart-vocal-1771173430546.mp3,https://image.tmdb.org/t/p/w342/iTe8eTiHocRLjMnx6ArBovQRqbe.jpg,"1920: Horrors of the Heart","Esha Gaur & Farhaan Sabri","Puneet Dixit",,"Vocal, Duet",0,2026-02-15T16:37:15.982315+00:00
